dataset_idx,example_idx,text,possible_scores,score
4,460,2007. Rustic barn along mountain road near Wytheville Va. Shot with Canon F-1. and nFD 35-105mm f/3.5 lens handheld.,"[4, 3, 2, 1]",2
4,495,"My son cross over the hanging rope stage. He was holding onto the safety line... Forest Adventure, Singapore","[4, 3, 2, 1]",3
4,3,It was taken when the season was running out and only this lonely flower was left in the field.,"[4, 3, 2, 1]",2
4,430,A beach house in P.M. Note the trunk of the palm tree in the center.,"[4, 3, 2, 1]",2
4,457,Ocean Shores Sand castle building festival 2008. Happens in Late July,"[4, 3, 2, 1]",1
4,87,"This is actually in Buffalo, not Orlando, but I spotted it out my bus window on the way through.","[4, 3, 2, 1]",1
4,396,"A ship aground. Somewhere in the SouthEast Pelopponese, Greece. (Quick shot through a moving bus window.)","[4, 3, 2, 1]",2
4,237,That's the Masons monument under construction in the background and definitely a stake for the wrought iron fence in the foreground,"[4, 3, 2, 1]",3
4,190,"View of the surrounding area from a lounge space in the classroom building. Beijing, China; 11 Jun 2009.","[4, 3, 2, 1]",2
4,85,"Called The Eye, this bridge 'opens' like an eyelid by tilting up to let river traffic through..","[4, 3, 2, 1]",2
4,119,This dog and his owner were having fun on the beach by the Thames at London's South Bank.,"[4, 3, 2, 1]",3
4,433,oldest bar in nyc! there's even sawdust on the floor for authenticity.,"[4, 3, 2, 1]",2
4,188,"The tree goes right through the cafe, right through the table in fact.","[4, 3, 2, 1]",2
5,61,"Rachel immediately goes to an AIDS clinic to get a rapid swab test, which comes back positive. Devastated by the fact that she may actually be infected with the virus, Rachel then confides in her substitute teacher, Sarah , who has secretly been living with the disease for years.","[3, 2, 1, 0]",0
5,52,"Dodge takes Oliver under his wing and instructs him in the unforgiving arts of drug abuse and prostitution. Oliver develops a crush on Dodge and views him as his boyfriend, complicating their friendship.","[3, 2, 1, 0]",0
5,214,"It is revealed that she has no underwear on. The gentleman caller then copulates the ""lady"" anally . After a minute or so, the gentleman withdraws and sits back on the sofa.","[3, 2, 1, 0]",3
5,55,"All the while Miranda's metaphysical presence is with him. He goes from needing her, to blaming her, being angry at her. But for a long, long time he won't let her go away.","[3, 2, 1, 0]",0
5,203,Things take a turn when Johnny comes to the reluctant realization that supernatural forces are at work on the land and the folklore that haunted his childhood are real.,"[3, 2, 1, 0]",0
5,480,There he meets the fairies who inhabit this fantasy land and encounters love and hate.,"[3, 2, 1, 0]",1
5,194,"Appearances are deceptive as this idyllic vision is spoiled by the traumas his teenage son endures. Elsewhere in the community, Paul Marteau , arrives with a troubled past and uncertain future.Parc, by Arnaud des Pallières France in London.","[3, 2, 1, 0]",0
5,342,"A horse trainer, who is having temporary troubles, is hired by his former boss to travel to Mexico to kidnap his former boss' young son from his ex-wife.","[3, 2, 1, 0]",1
5,152,--&#62;  *Peter Haber as Martin Beck *Mikael Persbrandt as Gunvald Larsson *Stina Rautelin as Lena Klingström *Per Morberg as Joakim Wersén *Rebecka Hemse as Inger  *Michael Nyqvist as John Banck *Anna Ulrica Ericsson as Yvonne Jäder *Peter Hüttner as Oljelund *Lennart Hjulström as Gavling *Lasse Lindroth as Peter,"[3, 2, 1, 0]",0
5,459,"Christopher will concentrate on Process 97. Briggs is alarmed because he is aware that Process 97 is America's most closely guarded secret. When the Japanese attack Pearl Harbor in December 1941, the United States enters the war.","[3, 2, 1, 0]",0
5,25,"Before they arrive, the unmarried set show up, followed by the fiancees of their brothers. The ladies start hugging and kissing the unsuspecting brothers.","[3, 2, 1, 0]",2
5,415,"Greatly disturbed by this development,Timoteo leaves and goes home to his pregnant wife. Some months later, Timoteo, shopping with his wife who is about to deliver, spots Italia in a crowd and rushes after her in the rain.","[3, 2, 1, 0]",3
5,261,Further studies reveals Andromeda is actually a sulfur-based compound. A set of tests with phages reveals that one phage has the ability to kill Andromeda.,"[3, 2, 1, 0]",0
5,303,Eddie rapidly integrates in the parisian Jewish community and rises as a sales manager. He continues his masquerade of pretending to be Ashkenazi Jew in order to woo his boss's daughter .,"[3, 2, 1, 0]",0
5,72,"It seems that the capsule returned to Earth and landed in Chile, and that Kharlamov journeyed to the Soviet Far East by way of Polynesia and China, yet feared capture on his return.","[3, 2, 1, 0]",1
6,214,"They next journey to the enigmatic charted system, which turns out to be Alpha Centauri. They find a remnant of the inhabitants of Earth, who many millennia ago were resettled there.","[3, 2, 1, 0]",0
6,46,"En route, the party is captured by de Bracy and his companions and taken to Torquilstone, the castle of Front-de-Boeuf. However, the swineherd Gurth, who had run away from Rotherwood to serve Ivanhoe as squire at the tournament and who was recaptured by Cedric when Ivanhoe was identified, manages to escape.","[3, 2, 1, 0]",2
6,315,"Pregnant, she lost her job and had to give birth in a refuge for the indigent. Resolved that their child should have a good life, she spent nights with or became mistress of various rich men but would never marry because her heart belonged always to the writer.","[3, 2, 1, 0]",1
6,169,"With the help of the patchwork girl Scraps, Bungle the Glass Cat (another of Dr. Pipt's creations), the Woozy, Dorothy, the Shaggy Man, the Scarecrow, and the Tin Woodman, Ojo gathers all of these supplies but the left wing &mdash; the Tin Woodman will not allow any living thing to be killed, even to save another's life.","[3, 2, 1, 0]",1
6,469,They make for the French coast and land on a beach near Calais. They explore along the beach and find a cave boobytrapped with some devices intended to scare off intruders.,"[3, 2, 1, 0]",2
6,356,"All the people involved know that Nichole is lying but cannot do anything about it. Only her father knows why, but he is unable to publicly reveal his daughter's motives.","[3, 2, 1, 0]",0
6,351,"When he learns of Hannay's experience of South Africa, he invites him to address an election meeting that afternoon. Hannay's speech impresses Sir Harry, and Hannay feels able to trust him with his story.","[3, 2, 1, 0]",0
6,491,"Kwei-lan's brother and his wife Mary go to China to see if they can convince his family to accept her. The family will not accept her, and tell him to give her money and send her back to America.","[3, 2, 1, 0]",0
6,206,"The novel is set in a complex, Balkanized world, and Friday is caught up in several civil disturbances during the course of her travels. She reaches her employer's home base safely but is soon displaced.","[3, 2, 1, 0]",0
6,329,"It is only when they reach Paris that they encounter vampires like themselves - specifically, the 400-year-old vampire Armand and his coven, the Théâtre des Vampires.","[3, 2, 1, 0]",2
6,111,"A Commentary on the Unix Operating System starts with notes on Unix and other useful documentation (the Unix manual pages, DEC hardware manuals and so on), a section on the architecture of the PDP-11 and a chapter on how to read C programs.","[3, 2, 1, 0]",0
6,400,"In contrast with upper-class officers like Sassoon, with whom Rivers has been able to form warm friendships, he has always found Prior to be a thorn in his side.","[3, 2, 1, 0]",0
6,39,"Unbeknownst to Siona, Nayla &mdash; her close friend and de facto bodyguard &mdash; worships Leto, and is under orders to protect and obey Siona in all things while reporting on her rebellious activities.","[3, 2, 1, 0]",0
6,25,"He is still able to have sexual intercourse but is sterile due to an infection received in Burma. They lie to the family about Angel's parentage, claiming that Homer decided to adopt him.","[3, 2, 1, 0]",0
6,373,"The main concern for a prince should be war, or the preparation thereof, not books. Through war a hereditary prince maintains his power or a private citizen rises to power.","[3, 2, 1, 0]",1
7,133,"""I beg your pardon, Dr. Lanyon, What you say is very well founded; and my impatience has shown its heels to my politeness. I come here at the instance of your colleague, Dr. Henry Jekyll, on a piece of business of some moment; and I understood… I understood, a drawer…""
""There it is, sir,""","[2, 1, 0]",1
7,438,"""Thy way thyself must find, Thou misdirecting churl! Il balen No comprehend.""
""Sevastopol! Τυπτω, τυπτομαι, Τυπτω, τυπτειν, τυπτων.""","[2, 1, 0]",0
7,167,"""Mother, you're not eating a thing! You really must eat a little.""
""I guess I'm tireder than I thought I was, dear. I think I've got a cold coming on, too. I'll lie down again after dinner, and by to-morrow I'll be as chipper as a sparrow. The turkey's wonderful, isn't it? I'll have some, cold, for supper.""","[2, 1, 0]",1
7,47,"""Yes, he shall have his opportunity. If he attacks me I will respond.""
""The Judge is still a little used up by his campaign work, and will not get out for a day or so; but when he does get out, you want to be on the alert.""","[2, 1, 0]",0
7,486,"""I bought a new milk pail the other night. I know I did, Mary was kicking for one a month ago, and I went after it the night I met Ruben O'Khayam. Now what the nation did I do with that pail?""
""I have wondered mysel', This is what ye brought home, Jimmy.""","[2, 1, 0]",1
7,136,"""We'll have something for lunch, that we never have at home, shall we?""
""Oh, yes! Something--something queer, and different, and not so very healthy!""","[2, 1, 0]",0
7,492,"""I want to talk with ye,""
""I am almost dead for sleep, There has been no rest for anyone here. What do you think?""
""I think she will live, In spite of your neglect, and my cowardice, I think she will live to suffer more frae us.""","[2, 1, 0]",0
7,58,"""It's quite the nastiest country I ever saw, It looks as though an earthquake had shaken it open and had forgotten to close it again. Believe me, it is most unsafe and dangerous. Your pony might stumble--""
""It's no more dangerous than riding across our prairie at dusk when you can't see the barbed wire. You are the last person in the world to find fault because a thing is dangerous,""","[2, 1, 0]",1
7,218,"""Whew!""
""Gott im Himmel! I had forgotten that America was like that.""
""But America IS like that. And Teddy, we're going to make it sit up and take notice.""","[2, 1, 0]",0
7,161,"""I thought like I'd get her a chamber set,""
""Is this for Minnie Mahler, of Centerville?""
""Yes; she gets married Sunday.""
""I sold a chamber set for that wedding yesterday. And a set of dishes. But I don't think she's got a parlor lamp. At least I haven't sold one. Why don't you get her that? If she doesn't like it she can change it. Now there's that blue one with the pink roses.""","[2, 1, 0]",2
7,259,"""Miss 'Bell needn't strut so big; she got short nappy har's well's I,""
""She tink she white when she cum here, wid dat long har ob hers,""
""Yes, missus make her take down her wool, so she no put it up to-day.""","[2, 1, 0]",1
7,364,"""Luck's with us at last! Shall I help you, dad?""
""No; I think I'm all right. Go ahead.""","[2, 1, 0]",0
7,474,"""I wonder if ye have na found a glib tongue and light feet the least part o' matrimony, Why in God's name couldna ye have married me? I'd like to know why.""
""Dannie, donsh forget the milk pail. All 'niciate good now.""","[2, 1, 0]",1
7,209,"""I guess Fenger's pleased, all right, if telegrams mean anything. Not that I know they're from him. But he said--""
""He's here. Fenger's here.""
""In New York?""
""Yes.""","[2, 1, 0]",0
7,92,"""I want to go home, I'm worried about my wife—I can't wait any longer.""
""Why the hell didn't you say so before? I thought you didn't have any home to go to.""","[2, 1, 0]",0
8,397,"The Mint felt it improper to suspend coinage of a coin authorized by Congress , and issued proof coins ( generally a few dozen to the tiny numismatic community ) from specially @-@ polished dies , also producing enough circulation strikes so that the proof coins would not be unduly rare .","[2, 1, 0]",1
8,381,"The officers at the Philadelphia Mint , including Chief Coiner Franklin Peale , were mostly the friends and relations of Director Patterson . The outsider in their midst was Chief Engraver James B. Longacre , successor to Gobrecht ( who had died in 1844 ) . A former copper @-@ plate engraver , Longacre had been appointed through the political influence of South Carolina Senator John C. Calhoun .","[2, 1, 0]",0
8,226,"The most common of these signs is a flag flying from a pole . Similar objects were placed at the entrances of temples , representing the presence of a deity , throughout ancient Egyptian history .","[2, 1, 0]",2
8,724,"Jordan also starred in the 1996 feature film Space Jam as himself . In 2006 , he became part @-@ owner and head of basketball operations for the then @-@ Charlotte Bobcats , buying a controlling interest in 2010 . In 2015 , as a result of the increase in value of NBA franchises , Jordan became the first billionaire NBA player in history and the world 's second @-@ richest African @-@ American .","[2, 1, 0]",1
8,289,""" Guitarist Jeff Hanneman has since said that South of Heaven was the only album the band members discussed before writing the music . Aware that they "" couldn 't top Reign in Blood "" , and that whatever they recorded would be "" compared to that album "" , he believed they "" had to slow down "" , something Slayer had never done on albums before , or since .","[2, 1, 0]",0
8,758,"He also shot 45 % from the field , and 82 % from the free throw line . Even though he turned 40 during the season , he scored 20 or more points 42 times , 30 or more points nine times , and 40 or more points three times .","[2, 1, 0]",0
8,737,"The Bulls defeated the New York Knicks and the Philadelphia 76ers in the opening two rounds of the playoffs . They advanced to the Eastern Conference Finals where their rival , the Detroit Pistons , awaited them .","[2, 1, 0]",0
8,701,"The Metropolitan Police told The Guardian that it was necessary to deploy plain @-@ clothed officers to "" gather information to provide us with a relevant and up @-@ to @-@ date intelligence picture of what to expect "" . It was the first time that FITs are known to have been deployed in plain clothes .","[2, 1, 0]",1
8,76,"Barker 's mother died in 1960 , and , in 1961 , Barker moved from 23 The Waldrons to 6 Duppas Avenue in Croydon . She restored a maisonette in Storrington , Sussex , England , bequeathed by her friend Edith Major , and named it St. Andrew 's . After taking up residence , her health began to deteriorate . She was in and out of nursing and convalescent homes , and tended by relatives and friends .","[2, 1, 0]",0
8,656,"As of April 2016 , Devin is in the middle of recording the seventh DTP album , entitled Transcendence at Armoury Studios in Vancouver .","[2, 1, 0]",0
8,687,"There was a general agreement that the new building should also have a cultural as well as commercial purpose . While the Jewish Community of Zagreb envisioned a modern design reminiscent of the original synagogue , the Bet Israel advocated building a replica of the original synagogue 's facade , perceiving it as having a powerful symbolism . Opinions of architects , urban planners , and art historians were also divided along similar lines .","[2, 1, 0]",1
8,184,"Fernandez has also signed on to appear in three other projects — Rohit Dhawan 's Dishoom opposite Varun Dhawan and John Abraham as a part of three @-@ film deal with Nadiadwala Grandson Entertainment , Remo D 'Souza 's Flying Jat opposite Tiger Shroff , and in an Indo @-@ Chinese film starring opposite Abhay Deol , Amitabh Bachchan , and Jackie Chan titled Gold Struck .","[2, 1, 0]",0
8,577,"The island covers about 10 km2 ( 3 @.@ 9 sq mi ) at high tide and about 16 km2 ( 6 @.@ 2 sq mi ) at low tide . Gharapuri is small village on the south side of the island . The Elephanta Caves can be reached by a ferry from the Gateway of India , Mumbai , which has the nearest airport and train station . The cave is closed on Monday .","[2, 1, 0]",2
8,786,"Jordan is one of the most marketed sports figures in history . He has been a major spokesman for such brands as Nike , Coca @-@ Cola , Chevrolet , Gatorade , McDonald 's , Ball Park Franks , Rayovac , Wheaties , Hanes , and MCI . Jordan has had a long relationship with Gatorade , appearing in over 20 commercials for the company since 1991 , including the "" Be Like Mike "" commercials in which a song was sung by children wishing to be like Jordan .","[2, 1, 0]",1
8,265,"In a hybrid image , the head represents the original form of the being depicted , so that , as the Egyptologist Henry Fischer put it , "" a lion @-@ headed goddess is a lion @-@ goddess in human form , while a royal sphinx , conversely , is a man who has assumed the form of a lion .","[2, 1, 0]",2
9,93,"Attacking Labour's pledge, he added: ""I think it tells us everything we need to know about the Opposition - that three-and-a-half years out they're willing to spray around commitments without any idea of what it's going to cost them.""","[2, 1, 0]",0
9,265,Ecommerce firm Alibaba tumbled 6.5% after its largest investor announced a plan to sell its shares. Japan's SoftBank said it would sell $7.9bn worth of Alibaba shares to pay off some of its own debt.,"[2, 1, 0]",0
9,217,"Newport have also re-signed former club captain David Pipe.
Defenders Mark O'Brien and Sid Nelson have also arrived at Rodney Parade.
""I am delighted to confirm I have signed a contract back at Newport County, the club I enjoyed so much success with,"" Reid wrote on Facebook.","[2, 1, 0]",0
9,155,"It was the first major televised debate following the announcement of David Cameron's draft EU reform proposals.
Question Time producers tweeted: ""We were making plans for @Nigel_Farage - but travel problems mean he'll be replaced by @paulnuttallukip. #bbcqt.""","[2, 1, 0]",0
9,363,"In US terms that would equate to the loss of federal revenue of between $340bn and $690bn every year.
Pointedly, Mr Obama says that 2.2 million Americans now work in jobs connected to energy efficiency - double the 1.1 million that work in fossil fuel production and electricity generation.","[2, 1, 0]",0
9,393,"The Arthur Smith Show, on WBTV, was syndicated across the US and ran for 32 years.
He was nicknamed Arthur ""Guitar Boogie"" Smith after the title of his breakthrough tune, which became a hit around the world.","[2, 1, 0]",0
9,319,"It is believed to be one of the first of its kind in the North East and set the standard for following ones.
The dig, by archaeologists from Durham University and volunteers from the Auckland Castle Trust, was in advance of a Â£10m scheme to grow fruit and vegetables under glass domes in the walled garden to supply a new on-site restaurant.","[2, 1, 0]",2
9,126,"Ali Fazeli, head of the Iranian chamber of commerce, confirmed that the Iranian KFC has no connection with KFC in the US, according to ILNA press agency.","[2, 1, 0]",0
9,391,"Prosecutor Julius Capon said: ""She in essence persecuted a number of passengers on the tram, subjecting them to some disgusting racial abuse.""
The things she said included ""you're not English"", ""none of you are English"" and ""get back to your own countries"".","[2, 1, 0]",1
9,184,"Graeme Reid, Project Manager for the M8 M73 M74 Motorway Improvements Project, said: ""Transport Scotland is working with the contractor to ensure these works are completed as quickly as possible.","[2, 1, 0]",0
9,478,"It is thought he may have squeezed through the pipework in the block of flats.
Fiona Thorburn, of the Scottish SPCA, said: ""The lady was just about to have her dinner and got a real fright when she reached into the drawer to grab cutlery and found Zak curled up on the knives and forks.","[2, 1, 0]",2
9,437,"Mr Davutoglu said their main objective was to ""protect the innocent civilians of Syria"".
In Rome on Thursday, Mr Kerry promised direct aid to Syrian rebels in the form of food and medical supplies, but not the weapons they say they need to win.","[2, 1, 0]",0
9,441,"Mandy Haeburn-Little, director of summit organiser the Scottish Business Resilience Centre, said: ""Everyone loves a bargain. But people need to stop to think about the true cost of fake goods. Can you be confident that those cheap cigarettes, perfumes and alcohol are actually safe?","[2, 1, 0]",1
9,34,A letter lodged with the council states that RWE's new plans for the site take into account the Scottish government's concerns about the Rowantree development.,"[2, 1, 0]",0
9,131,"The French daily Le Parisien reports that Laachraoui kept watch over the four Frenchmen with Mehdi Nemmouche, the jihadist accused of killing four people at the Brussels Jewish Museum in May 2014. Nemmouche is now in Belgian custody.","[2, 1, 0]",0
10,9,"service snarl date november 14 2008i stayed mandarin oriental new york previously pleasant stay, time typified attitude maitre d cocktail lounge, asked seats told arrogant superior demeanor twenty-five minute wait, despite tables obviously vacant, told wait bar did, thirty minutes later maitre d having come approached told wait, tables open, finally hour later having heard maitre d left, noted tables lounge vacant, attitude staff lucky, prices economy continue attitude lucky,  ","[2, 1, 0]",0
10,102,"classy indulgence awesome experience, staff n't chocolates left day complimentary bottles water, travelling south america just little bit pampering needed perfectly located close, nice end town midtown believe used lingo, food really great, really exceptional cheeses husband said wine pretty great, perfect snacks lunch dinner, just loved place, bought mug remember time, thank staff making ny trip remember, just aware prices upper end ny hotels expensive not classy,  ","[2, 1, 0]",1
10,127,"loved huntington recently stayed huntington hotel trip girlfriends, happily surprised quaint decor elegant atmosphere hungtington historic location, staff friendly accomodating accomodations just pleasant,  ","[2, 1, 0]",0
10,88,"awesome hotel stayed night banks mansion treat, clean close major attractions, room small room n't europe, bathroom room clean comfortable mattered, free mini bar breakfast morning awesome, definitely stay banks mansion,  ","[2, 1, 0]",1
10,22,"wonderful experience mayfair trip england friends warned small rooms high cost, true london expensive excellent value chesterfield mayfair hotel, room appointed average size 2 twin accomodation, bathroom luxurious turn service english breakfast included 300.00 day, staff n't nicer mayfair beautiful neighborhood adjacent hyde park walking distance buckingham palace picadilly public transportation, n't miss national gallery nearby restaurant cafe crypt,  ","[2, 1, 0]",2
10,72,"hit high notes ease super clean super stylish super service, great location walking city, not big touristy plaza quiets night, upgraded no extra charge 6th floor suite loved, great subdude color scheme flat scree tv room good sized bathroom need seperate tub shower modern showerheads stay,  ","[2, 1, 0]",1
10,194,"madrid july just arrived staying ateneo, location excellent said previous reviews puerto del sol, asked quiet room given hotel, weather red hot 3* hotel air conditioning great, area does lot prostitutes strange seeing 10am did n't particularly bother, rooms large bathroom beds really comfortable absolutely no complaints dead fussy, breakfast day n't bad 6 euros, sure use hop bus round main sights,  ","[2, 1, 0]",1
10,167,"shame really lovely hotel location not better air conditioning does n't work properly, problem just revealed hotel opened october spring/summer, complained told german way air conditioning utter nonsense course, hot sleep properly god know like midsummer, told people complained n't just problem room,  ","[2, 1, 0]",0
10,126,"noisy pretentious stayed nights tour italy/france, say favourite hotels stayed, firstly room road main train station woken times hours numerous trains leaving/arriving despite having set earplugs, walls wafer clearly hear neighbours conversations using bathroom, laughed hotel brochure boasted rooms,  ","[2, 1, 0]",0
10,151,"nothing memorable no complaints close train station basic room nothing fancy, hotels area, lots places grab bite mcdonalds wanting, easy walk places florence, easy bus free map tourist info train station, place clean comfortable, good reasonably priced place,  ","[2, 1, 0]",0
10,46,"old fashion okay just came pr stayed esj tower location great hotel self old fashion needs renovation rooms okay bathroom fixtures 1980's.the good thing valentine weekend fiance did n't really care busy, second time pr time not esj tower belive,  ","[2, 1, 0]",0
10,87,"kind regencia doubt inspiring hotel experiences, property beautiful maintained staff really does need, absolutely recommend amazing place,  ","[2, 1, 0]",0
10,45,"unique expensive hotel best feature opinion location, really center, furthermore trendy hotel lounge, room view dom, fabulous ask room, clean trendy hip centrally expensive,  ","[2, 1, 0]",0
10,83,"perfect perfect consistent 5 star experience, particularly staff performed glitches, like classical ambiente,  ","[2, 1, 0]",0
10,190,"great hotel, hotel mayflower run establishment friendly helpfull staff, room rates reasonable equipped fridge air en suite bathroom shower bath, arrival guests bottle wine, undergroung parking available approx 10 cars provided free charge, tight space suv struggle no problem average saloon car, free internet access computers available use guests, literatue advice freely available hotel, bush street 10 mins walking heart city trams buses taxi closer, great hotel budget,  ","[2, 1, 0]",2
11,171,"I am a fan of the beer selection, and beer selection only- they have a great mix of really good German beer and seem to rotate it seasonally. As for the food, it's not fair for me to comment- I just don't care for German cuisine.","[2, 1, 0]",0
11,88,this is a great place for those who enjoy looking at art and an alright place for a student like me to learn about art as a requirement for class. \n\nThis gallery was by far... the most attention grabbing because of its electric show... although I didn't understand the concept of it all... I really enjoyed my time there... I got some great photos from the trip... so it was a worth that much :),"[2, 1, 0]",1
11,232,They serve THE BEST roti canai!! MUST EAT!! Highly recommendeddddddddddddddddddddddddd!!!!!!!!!!!!!!!!!!!!!!!!!,"[2, 1, 0]",0
11,184,"The only really great thing I can say about Rock Bottom is their location, it was perfect right before going out on a Friday night, but that's it.  Their menu is WAY overpriced, with nothing really great on it.  I just got the nachos (found as an appetizer) and my friend got the burger.  The nachos were overcooked and semi-stale.  The beer was decent, it's just draft beer here.  Service was good and the atmosphere was fine.  But I don't think I'll be going back anytime soon.","[2, 1, 0]",1
11,136,"Two Words: Frozen Cosmos\n\nYou need no other motivation to go to Harris' (although, the food and service is good too)","[2, 1, 0]",0
11,273,The worst apartment I've ever lived in! I've only been here 2 months and I'm miserable. If you are thinking of renting here DON'T! The apartment staff has been rude and have harasses us 5 times in 2 months! They have also entered out apartment on two separate occasions without our consent. If you are considering living here I highly encourage you to look elsewhere.,"[2, 1, 0]",0
11,126,"This is a great local place for the neighborhood. There aren't many general shops or convenience stores within walking distance, so Rolliers is my go-to store. Their employees (beyond the local teens at the registers) are very friendly and knowledgeable. I've never had any problems finding plumbing, storage, or cleaning supplies.","[2, 1, 0]",2
11,115,Yes the pizza is the best in the burgh.  But don't don't forget the wings.  They also have the best wings in the burgh.  They don't deliver.  They don't have to.  I'd drive for miles.,"[2, 1, 0]",1
11,72,"This spot was the light of my life for about 3 solid weeks. From the first bite I could tell that parting ways with Pittsburgh would be heartbreaking. After driving out of pittsburgh and paying my friend for his leftover half a sandwich, I knew that id made a special connection. To that bacon egg and cheese waiting for me, I miss xou and cant wait to hold xou again.","[2, 1, 0]",1
11,43,Had lunch with my wife. The quality of the sushi was quite good. My wife had some tempura that was fabulous. Service was friendly and quick. We really enjoyed our lunch. We will be back.,"[2, 1, 0]",1
11,163,"Love their coffee.\nThey need to add help in the morning.\nWith all the moms and high school kids ordering double latte whatever's there is a line to the door from 7:45 to 9:00.\nI'm not going to wait for ten minutes for a cup of plain coffee.\nUsually buy beans there and make at home. But now when I want to stop in to grab a cup to go, I go elsewherel\nThey should have someone who only takes straight coffe orders. They would get more business.","[2, 1, 0]",1
11,159,"Its americanized, but pretty tasty! I love the fried rice and usually just get that. We were getting takeout once and waited at the bar, and the bartender gave us free tastes of the lychee cocktail while we waited! And that was tasty too!\n\nIts also never crowded, its quiet and the service is consistently not bad. \n\nAll that being said though, there isn't really anything special about this place. Its just kind of...eh... Best as take out.","[2, 1, 0]",1
11,29,Worst climbing gym I have ever been to. Customer service was a joke. Wall appears as if a boy scout went ham with a few sheets of plywood back in the 80s and then did nothing since then. Holds are prehistoric and grimy. Setting is subpar. Insurance doesn't allow for people who can't belay to be belayed? Better off climbing the outside of the building for a good pump..,"[2, 1, 0]",1
11,234,"My man does it again.  Have taken 5 jackets to him now to tailor.  He has advised me on brands to buy that fit my build, told me to pass on tailoring pieces that will never fit me correctly, and repeatedly deliver quality work.  Highly recommend.","[2, 1, 0]",1
11,14,"Pass on this place, there are better restaurants mere feet away.\n\nThe menu here is too large, which is a sure sign none of the food is going to be good.  And, its not good.  Some of the salads are alright, but its just not good food.\n\nThe service is friendly and prompt, but the beer is over priced.  They do have a good selection though.\n\nThis place is open late if you need a bite to eat, but there are so much better options out there.","[2, 1, 0]",1
12,487,"the model allows the exact solution in the framework of the kinetic equation . the static current response in the second order of electric field 
 is obtained .","[1, 0]",0
12,60,"the accretion histories may differ dramatically . 
 high - mass stars build up in the central parts of dense , cluster - forming cloud regions . 
 they begin to form in the early phases of cluster evolution , and continue to grow at a high rate until the available gas is exhausted or expelled by feedback .","[1, 0]",1
12,85,this allows us to obtain simple analytic expressions for the pulse propagation properties using a generalization of the binary collision approximation introduced in our earlier work [ phys .,"[1, 0]",0
12,347,"the solution is asymptotically rn - ads in the uv and ads@xmath1 in the ir . 
 we discuss the thermodynamical aspects of the solution . 
 the fermionic susceptibilities are shown to deviate from the free fermionic limits at asymptotic temperatures despite the asymptotically free nature of the gauge coupling at the boundary .","[1, 0]",0
12,88,"we show that this possibility is severely constrained by primordial nucleosynthesis , stellar evolution and the thermalization of the cosmic microwave background .","[1, 0]",0
